,Unnamed: 0,Unnamed: 0.1,state,job_opportunity_rank,affordability,economy,education and health,quality of life,safety,Climate,title,totalyearlycompensation,yearsofexperience,Education
51443,51443,51443,Washington,0,3,2,1,0,4,3,Software Engineer,158000,0,1
51444,51444,51444,Washington,0,3,2,1,0,4,3,Software Engineer,335000,9,2
51445,51445,51445,Washington,0,3,2,1,0,4,3,Software Engineer,300000,9,-1
51446,51446,51446,Washington,0,3,2,1,0,4,3,Product Manager,171000,11,1
51447,51447,51447,Washington,0,3,2,1,0,4,3,Software Engineer,270000,15,1
51448,51448,51448,Washington,0,3,2,1,0,4,3,Technical Program Manager,271000,15,-1
51449,51449,51449,Washington,0,3,2,1,0,4,3,Software Engineer,196000,10,2
51450,51450,51450,Washington,0,3,2,1,0,4,3,Software Engineer,257000,9,-1
51451,51451,51451,Washington,0,3,2,1,0,4,3,Business Analyst,96000,0,-1
51452,51452,51452,Washington,0,3,2,1,0,4,3,Product Designer,166000,3,1
51453,51453,51453,Washington,0,3,2,1,0,4,3,Software Engineer,108000,9,1
51454,51454,51454,Washington,0,3,2,1,0,4,3,Software Engineer,157000,0,3
51455,51455,51455,Washington,0,3,2,1,0,4,3,Software Engineering Manager,450000,20,0
51456,51456,51456,Washington,0,3,2,1,0,4,3,Software Engineer,235000,7,1
51457,51457,51457,Washington,0,3,2,1,0,4,3,Data Scientist,157000,0,-1
51458,51458,51458,Washington,0,3,2,1,0,4,3,Technical Program Manager,250000,7,-1
51459,51459,51459,Washington,0,3,2,1,0,4,3,Technical Program Manager,214000,10,-1
51460,51460,51460,Washington,0,3,2,1,0,4,3,Mechanical Engineer,282000,5,2
51461,51461,51461,Washington,0,3,2,1,0,4,3,Software Engineer,409000,5,2
51462,51462,51462,Washington,0,3,2,1,0,4,3,Product Manager,153000,1,2
51463,51463,51463,Washington,0,3,2,1,0,4,3,Software Engineering Manager,30000,1,-1
51464,51464,51464,Washington,0,3,2,1,0,4,3,Technical Program Manager,210000,12,-1
51465,51465,51465,Washington,0,3,2,1,0,4,3,Solution Architect,340000,15,2
51466,51466,51466,Washington,0,3,2,1,0,4,3,Software Engineer,123000,1,2
51467,51467,51467,Washington,0,3,2,1,0,4,3,Software Engineer,277000,2,2
51468,51468,51468,Washington,0,3,2,1,0,4,3,Software Engineer,196000,10,3
51469,51469,51469,Washington,0,3,2,1,0,4,3,Software Engineer,280000,12,2
51470,51470,51470,Washington,0,3,2,1,0,4,3,Technical Program Manager,215000,6,2
51471,51471,51471,Washington,0,3,2,1,0,4,3,Software Engineer,180000,20,2
51472,51472,51472,Washington,0,3,2,1,0,4,3,Software Engineer,168000,1,2
51473,51473,51473,Washington,0,3,2,1,0,4,3,Software Engineer,260000,7,1
51474,51474,51474,Washington,0,3,2,1,0,4,3,Software Engineer,215000,5,-1
51475,51475,51475,Washington,0,3,2,1,0,4,3,Software Engineer,175000,0,-1
51476,51476,51476,Washington,0,3,2,1,0,4,3,Software Engineer,197000,10,-1
51477,51477,51477,Washington,0,3,2,1,0,4,3,Software Engineer,359000,5,-1
51478,51478,51478,Washington,0,3,2,1,0,4,3,Software Engineer,165000,0,1
51479,51479,51479,Washington,0,3,2,1,0,4,3,Technical Program Manager,210000,20,-1
51480,51480,51480,Washington,0,3,2,1,0,4,3,Software Engineer,174000,4,-1
51481,51481,51481,Washington,0,3,2,1,0,4,3,Software Engineer,180000,1,2
51482,51482,51482,Washington,0,3,2,1,0,4,3,Software Engineering Manager,240000,12,-1
51483,51483,51483,Washington,0,3,2,1,0,4,3,Software Engineer,176000,4,2
51484,51484,51484,Washington,0,3,2,1,0,4,3,Mechanical Engineer,94000,3,2
51485,51485,51485,Washington,0,3,2,1,0,4,3,Software Engineering Manager,420000,20,2
51486,51486,51486,Washington,0,3,2,1,0,4,3,Software Engineer,250000,6,1
51487,51487,51487,Washington,0,3,2,1,0,4,3,Software Engineer,290000,13,1
51488,51488,51488,Washington,0,3,2,1,0,4,3,Software Engineer,371000,18,0
51489,51489,51489,Washington,0,3,2,1,0,4,3,Software Engineer,215000,18,0
51490,51490,51490,Washington,0,3,2,1,0,4,3,Product Manager,270000,12,1
51491,51491,51491,Washington,0,3,2,1,0,4,3,Product Manager,200000,8,1
51492,51492,51492,Washington,0,3,2,1,0,4,3,Software Engineer,334000,13,2
51493,51493,51493,Washington,0,3,2,1,0,4,3,Software Engineer,209000,9,-1
51494,51494,51494,Washington,0,3,2,1,0,4,3,Software Engineer,520000,10,-1
51495,51495,51495,Washington,0,3,2,1,0,4,3,Software Engineer,238000,4,1
51496,51496,51496,Washington,0,3,2,1,0,4,3,Technical Program Manager,400000,20,-1
51497,51497,51497,Washington,0,3,2,1,0,4,3,Technical Program Manager,193000,9,2
51498,51498,51498,Washington,0,3,2,1,0,4,3,Software Engineer,265000,3,2
51499,51499,51499,Washington,0,3,2,1,0,4,3,Software Engineer,271000,4,1
51500,51500,51500,Washington,0,3,2,1,0,4,3,Software Engineer,200000,7,1
51501,51501,51501,Washington,0,3,2,1,0,4,3,Hardware Engineer,224000,6,1
51502,51502,51502,Washington,0,3,2,1,0,4,3,Software Engineer,180000,4,1
51503,51503,51503,Washington,0,3,2,1,0,4,3,Software Engineer,139000,0,2
51504,51504,51504,Washington,0,3,2,1,0,4,3,Software Engineer,244000,3,1
51505,51505,51505,Washington,0,3,2,1,0,4,3,Software Engineer,250000,5,-1
51506,51506,51506,Washington,0,3,2,1,0,4,3,Software Engineer,318000,16,4
51507,51507,51507,Washington,0,3,2,1,0,4,3,Software Engineer,220000,10,-1
51508,51508,51508,Washington,0,3,2,1,0,4,3,Product Manager,267000,12,2
51509,51509,51509,Washington,0,3,2,1,0,4,3,Software Engineer,199000,7,1
51510,51510,51510,Washington,0,3,2,1,0,4,3,Software Engineer,400000,6,-1
51511,51511,51511,Washington,0,3,2,1,0,4,3,Software Engineer,249000,12,1
51512,51512,51512,Washington,0,3,2,1,0,4,3,Software Engineer,152000,2,1
51513,51513,51513,Washington,0,3,2,1,0,4,3,Software Engineer,390000,7,1
51514,51514,51514,Washington,0,3,2,1,0,4,3,Software Engineer,225000,6,-1
51515,51515,51515,Washington,0,3,2,1,0,4,3,Product Manager,550000,6,1
51516,51516,51516,Washington,0,3,2,1,0,4,3,Data Scientist,132000,1,0
51517,51517,51517,Washington,0,3,2,1,0,4,3,Software Engineer,174000,1,2
51518,51518,51518,Washington,0,3,2,1,0,4,3,Data Scientist,179000,2,1
51519,51519,51519,Washington,0,3,2,1,0,4,3,Software Engineer,235000,4,1
51520,51520,51520,Washington,0,3,2,1,0,4,3,Software Engineer,204000,20,-1
51521,51521,51521,Washington,0,3,2,1,0,4,3,Software Engineering Manager,280000,13,1
51522,51522,51522,Washington,0,3,2,1,0,4,3,Software Engineer,230000,8,-1
51523,51523,51523,Washington,0,3,2,1,0,4,3,Data Scientist,163000,10,4
51524,51524,51524,Washington,0,3,2,1,0,4,3,Software Engineer,420000,5,2
51525,51525,51525,Washington,0,3,2,1,0,4,3,Software Engineer,295000,2,-1
51526,51526,51526,Washington,0,3,2,1,0,4,3,Software Engineer,131000,3,1
51527,51527,51527,Washington,0,3,2,1,0,4,3,Software Engineer,154000,3,2
51528,51528,51528,Washington,0,3,2,1,0,4,3,Software Engineer,345000,6,-1
51529,51529,51529,Washington,0,3,2,1,0,4,3,Software Engineer,191000,8,2
51530,51530,51530,Washington,0,3,2,1,0,4,3,Software Engineer,415000,11,2
51531,51531,51531,Washington,0,3,2,1,0,4,3,Technical Program Manager,318000,6,-1
51532,51532,51532,Washington,0,3,2,1,0,4,3,Technical Program Manager,215000,17,2
51533,51533,51533,Washington,0,3,2,1,0,4,3,Technical Program Manager,275000,5,1
51534,51534,51534,Washington,0,3,2,1,0,4,3,Software Engineer,409000,5,3
51535,51535,51535,Washington,0,3,2,1,0,4,3,Software Engineer,273000,15,1
51536,51536,51536,Washington,0,3,2,1,0,4,3,Software Engineer,205000,9,-1
51537,51537,51537,Washington,0,3,2,1,0,4,3,Software Engineer,167000,1,-1
51538,51538,51538,Washington,0,3,2,1,0,4,3,Software Engineer,240000,3,1
51539,51539,51539,Washington,0,3,2,1,0,4,3,Software Engineer,272000,3,-1
51540,51540,51540,Washington,0,3,2,1,0,4,3,Software Engineer,136000,1,2
51541,51541,51541,Washington,0,3,2,1,0,4,3,Data Scientist,190000,5,-1
51542,51542,51542,Washington,0,3,2,1,0,4,3,Software Engineer,169000,5,2
51543,51543,51543,Washington,0,3,2,1,0,4,3,Software Engineer,165000,0,1
51544,51544,51544,Washington,0,3,2,1,0,4,3,Data Scientist,275000,9,-1
51545,51545,51545,Washington,0,3,2,1,0,4,3,Software Engineering Manager,620000,20,1
51546,51546,51546,Washington,0,3,2,1,0,4,3,Software Engineer,243000,3,-1
51547,51547,51547,Washington,0,3,2,1,0,4,3,Software Engineer,530000,8,2
51548,51548,51548,Washington,0,3,2,1,0,4,3,Software Engineer,400000,5,2
51549,51549,51549,Washington,0,3,2,1,0,4,3,Software Engineer,565000,8,1
51550,51550,51550,Washington,0,3,2,1,0,4,3,Product Manager,315000,10,1
51551,51551,51551,Washington,0,3,2,1,0,4,3,Data Scientist,162000,0,1
51552,51552,51552,Washington,0,3,2,1,0,4,3,Software Engineer,237000,8,1
51553,51553,51553,Washington,0,3,2,1,0,4,3,Software Engineer,168000,0,2
51554,51554,51554,Washington,0,3,2,1,0,4,3,Software Engineer,322000,8,-1
51555,51555,51555,Washington,0,3,2,1,0,4,3,Software Engineer,282000,9,1
51556,51556,51556,Washington,0,3,2,1,0,4,3,Software Engineer,350000,20,2
51557,51557,51557,Washington,0,3,2,1,0,4,3,Software Engineer,320000,7,1
51558,51558,51558,Washington,0,3,2,1,0,4,3,Marketing,103000,3,2
51559,51559,51559,Washington,0,3,2,1,0,4,3,Software Engineer,226000,21,-1
51560,51560,51560,Washington,0,3,2,1,0,4,3,Software Engineer,188000,10,-1
51561,51561,51561,Washington,0,3,2,1,0,4,3,Marketing,146000,6,2
51562,51562,51562,Washington,0,3,2,1,0,4,3,Software Engineer,226000,5,2
51563,51563,51563,Washington,0,3,2,1,0,4,3,Product Designer,228000,16,2
51564,51564,51564,Washington,0,3,2,1,0,4,3,Software Engineer,137000,1,2
51565,51565,51565,Washington,0,3,2,1,0,4,3,Software Engineer,172000,7,1
51566,51566,51566,Washington,0,3,2,1,0,4,3,Software Engineer,169000,5,1
51567,51567,51567,Washington,0,3,2,1,0,4,3,Software Engineering Manager,480000,16,1
51568,51568,51568,Washington,0,3,2,1,0,4,3,Product Manager,250000,8,1
51569,51569,51569,Washington,0,3,2,1,0,4,3,Software Engineer,73000,0,2
51570,51570,51570,Washington,0,3,2,1,0,4,3,Software Engineer,165000,5,-1
51571,51571,51571,Washington,0,3,2,1,0,4,3,Software Engineering Manager,980000,18,1
51572,51572,51572,Washington,0,3,2,1,0,4,3,Technical Program Manager,450000,17,1
51573,51573,51573,Washington,0,3,2,1,0,4,3,Software Engineer,300000,16,1
51574,51574,51574,Washington,0,3,2,1,0,4,3,Software Engineer,561000,26,1
51575,51575,51575,Washington,0,3,2,1,0,4,3,Sales,145000,4,1
51576,51576,51576,Washington,0,3,2,1,0,4,3,Software Engineer,313000,5,1
51577,51577,51577,Washington,0,3,2,1,0,4,3,Software Engineer,240000,10,1
51578,51578,51578,Washington,0,3,2,1,0,4,3,Software Engineer,303000,2,1
51579,51579,51579,Washington,0,3,2,1,0,4,3,Software Engineer,350000,8,-1
51580,51580,51580,Washington,0,3,2,1,0,4,3,Software Engineer,222000,17,1
51581,51581,51581,Washington,0,3,2,1,0,4,3,Software Engineer,153000,0,1
51582,51582,51582,Washington,0,3,2,1,0,4,3,Software Engineer,184000,1,3
51583,51583,51583,Washington,0,3,2,1,0,4,3,Software Engineer,412000,10,1
51584,51584,51584,Washington,0,3,2,1,0,4,3,Technical Program Manager,205000,17,1
51585,51585,51585,Washington,0,3,2,1,0,4,3,Product Manager,440000,10,1
51586,51586,51586,Washington,0,3,2,1,0,4,3,Software Engineer,433000,16,2
51587,51587,51587,Washington,0,3,2,1,0,4,3,Software Engineer,140000,10,-1
51588,51588,51588,Washington,0,3,2,1,0,4,3,Software Engineer,204000,1,2
51589,51589,51589,Washington,0,3,2,1,0,4,3,Software Engineer,285000,2,-1
51590,51590,51590,Washington,0,3,2,1,0,4,3,Product Manager,221000,18,-1
51591,51591,51591,Washington,0,3,2,1,0,4,3,Software Engineer,153000,5,1
51592,51592,51592,Washington,0,3,2,1,0,4,3,Software Engineer,155000,1,2
51593,51593,51593,Washington,0,3,2,1,0,4,3,Data Scientist,185000,3,-1
51594,51594,51594,Washington,0,3,2,1,0,4,3,Software Engineer,460000,9,1
51595,51595,51595,Washington,0,3,2,1,0,4,3,Software Engineer,310000,17,-1
51596,51596,51596,Washington,0,3,2,1,0,4,3,Product Manager,269000,7,1
51597,51597,51597,Washington,0,3,2,1,0,4,3,Software Engineer,271000,1,-1
51598,51598,51598,Washington,0,3,2,1,0,4,3,Software Engineer,213000,10,-1
51599,51599,51599,Washington,0,3,2,1,0,4,3,Software Engineer,355000,12,2
51600,51600,51600,Washington,0,3,2,1,0,4,3,Marketing,106000,0,2
51601,51601,51601,Washington,0,3,2,1,0,4,3,Software Engineer,145000,3,-1
51602,51602,51602,Washington,0,3,2,1,0,4,3,Product Manager,260000,8,-1
51603,51603,51603,Washington,0,3,2,1,0,4,3,Product Manager,300000,13,2
51604,51604,51604,Washington,0,3,2,1,0,4,3,Software Engineer,158000,3,1
51605,51605,51605,Washington,0,3,2,1,0,4,3,Software Engineer,181000,1,2
51606,51606,51606,Washington,0,3,2,1,0,4,3,Product Designer,172000,13,1
51607,51607,51607,Washington,0,3,2,1,0,4,3,Software Engineer,171000,2,1
51608,51608,51608,Washington,0,3,2,1,0,4,3,Software Engineer,214000,8,1
51609,51609,51609,Washington,0,3,2,1,0,4,3,Software Engineer,445000,12,-1
51610,51610,51610,Washington,0,3,2,1,0,4,3,Software Engineer,255000,8,1
51611,51611,51611,Washington,0,3,2,1,0,4,3,Technical Program Manager,190000,10,1
51612,51612,51612,Washington,0,3,2,1,0,4,3,Human Resources,69000,3,1
51613,51613,51613,Washington,0,3,2,1,0,4,3,Technical Program Manager,241000,10,2
51614,51614,51614,Washington,0,3,2,1,0,4,3,Software Engineer,252000,10,2
51615,51615,51615,Washington,0,3,2,1,0,4,3,Software Engineering Manager,222000,4,1
51616,51616,51616,Washington,0,3,2,1,0,4,3,Software Engineer,200000,1,-1
51617,51617,51617,Washington,0,3,2,1,0,4,3,Hardware Engineer,215000,8,1
51618,51618,51618,Washington,0,3,2,1,0,4,3,Hardware Engineer,305000,23,-1
51619,51619,51619,Washington,0,3,2,1,0,4,3,Product Manager,395000,10,1
51620,51620,51620,Washington,0,3,2,1,0,4,3,Software Engineer,247000,6,-1
51621,51621,51621,Washington,0,3,2,1,0,4,3,Software Engineer,180000,4,2
51622,51622,51622,Washington,0,3,2,1,0,4,3,Product Manager,285000,10,-1
51623,51623,51623,Washington,0,3,2,1,0,4,3,Software Engineer,157000,0,-1
51624,51624,51624,Washington,0,3,2,1,0,4,3,Software Engineer,173000,8,1
51625,51625,51625,Washington,0,3,2,1,0,4,3,Software Engineer,250000,8,-1
51626,51626,51626,Washington,0,3,2,1,0,4,3,Software Engineer,125000,0,2
51627,51627,51627,Washington,0,3,2,1,0,4,3,Software Engineer,219000,6,-1
51628,51628,51628,Washington,0,3,2,1,0,4,3,Software Engineer,323000,3,2
51629,51629,51629,Washington,0,3,2,1,0,4,3,Software Engineer,250000,15,-1
51630,51630,51630,Washington,0,3,2,1,0,4,3,Technical Program Manager,298000,25,2
51631,51631,51631,Washington,0,3,2,1,0,4,3,Software Engineer,182000,2,-1
51632,51632,51632,Washington,0,3,2,1,0,4,3,Software Engineer,162000,3,2
51633,51633,51633,Washington,0,3,2,1,0,4,3,Software Engineer,195000,8,1
51634,51634,51634,Washington,0,3,2,1,0,4,3,Software Engineer,180000,4,1
51635,51635,51635,Washington,0,3,2,1,0,4,3,Marketing,206000,9,1
51636,51636,51636,Washington,0,3,2,1,0,4,3,Product Manager,218000,10,1
51637,51637,51637,Washington,0,3,2,1,0,4,3,Product Manager,226000,3,-1
51638,51638,51638,Washington,0,3,2,1,0,4,3,Product Manager,370000,7,-1
51639,51639,51639,Washington,0,3,2,1,0,4,3,Software Engineer,224000,12,2
51640,51640,51640,Washington,0,3,2,1,0,4,3,Hardware Engineer,370000,15,-1
51641,51641,51641,Washington,0,3,2,1,0,4,3,Software Engineer,318000,5,2
51642,51642,51642,Washington,0,3,2,1,0,4,3,Software Engineer,273000,4,-1
51643,51643,51643,Washington,0,3,2,1,0,4,3,Product Manager,190000,24,-1
51644,51644,51644,Washington,0,3,2,1,0,4,3,Software Engineer,281000,3,1
51645,51645,51645,Washington,0,3,2,1,0,4,3,Product Manager,285000,11,1
51646,51646,51646,Washington,0,3,2,1,0,4,3,Sales,243000,5,2
51647,51647,51647,Washington,0,3,2,1,0,4,3,Software Engineer,160000,1,1
51648,51648,51648,Washington,0,3,2,1,0,4,3,Software Engineer,100000,5,2
51649,51649,51649,Washington,0,3,2,1,0,4,3,Product Manager,168000,3,1
51650,51650,51650,Washington,0,3,2,1,0,4,3,Product Manager,287000,14,1
51651,51651,51651,Washington,0,3,2,1,0,4,3,Software Engineer,230000,5,-1
51652,51652,51652,Washington,0,3,2,1,0,4,3,Software Engineer,378000,15,2
51653,51653,51653,Washington,0,3,2,1,0,4,3,Software Engineering Manager,293000,6,2
51654,51654,51654,Washington,0,3,2,1,0,4,3,Software Engineer,240000,10,-1
51655,51655,51655,Washington,0,3,2,1,0,4,3,Marketing,151000,11,1
51656,51656,51656,Washington,0,3,2,1,0,4,3,Data Scientist,153000,2,1
51657,51657,51657,Washington,0,3,2,1,0,4,3,Software Engineer,152000,2,-1
51658,51658,51658,Washington,0,3,2,1,0,4,3,Product Manager,194000,4,1
51659,51659,51659,Washington,0,3,2,1,0,4,3,Software Engineer,144000,0,2
51660,51660,51660,Washington,0,3,2,1,0,4,3,Software Engineer,153000,10,2
51661,51661,51661,Washington,0,3,2,1,0,4,3,Marketing,182000,20,-1
51662,51662,51662,Washington,0,3,2,1,0,4,3,Data Scientist,193000,9,1
51663,51663,51663,Washington,0,3,2,1,0,4,3,Software Engineer,176000,1,2
51664,51664,51664,Washington,0,3,2,1,0,4,3,Software Engineer,141000,0,2
51665,51665,51665,Washington,0,3,2,1,0,4,3,Product Manager,230000,7,-1
51666,51666,51666,Washington,0,3,2,1,0,4,3,Software Engineering Manager,696000,11,1
51667,51667,51667,Washington,0,3,2,1,0,4,3,Software Engineer,152000,0,2
51668,51668,51668,Washington,0,3,2,1,0,4,3,Software Engineer,144000,0,2
51669,51669,51669,Washington,0,3,2,1,0,4,3,Software Engineer,163000,0,-1
51670,51670,51670,Washington,0,3,2,1,0,4,3,Software Engineer,220000,3,-1
51671,51671,51671,Washington,0,3,2,1,0,4,3,Software Engineer,232000,5,1
51672,51672,51672,Washington,0,3,2,1,0,4,3,Data Scientist,223000,7,1
51673,51673,51673,Washington,0,3,2,1,0,4,3,Data Scientist,267000,10,-1
51674,51674,51674,Washington,0,3,2,1,0,4,3,Software Engineer,251000,0,0
51675,51675,51675,Washington,0,3,2,1,0,4,3,Software Engineer,184000,2,1
51676,51676,51676,Washington,0,3,2,1,0,4,3,Technical Program Manager,187000,8,1
51677,51677,51677,Washington,0,3,2,1,0,4,3,Recruiter,120000,4,2
51678,51678,51678,Washington,0,3,2,1,0,4,3,Hardware Engineer,175000,3,2
51679,51679,51679,Washington,0,3,2,1,0,4,3,Software Engineer,133000,3,3
51680,51680,51680,Washington,0,3,2,1,0,4,3,Data Scientist,250000,8,2
51681,51681,51681,Washington,0,3,2,1,0,4,3,Software Engineer,530000,9,-1
51682,51682,51682,Washington,0,3,2,1,0,4,3,Software Engineer,415000,5,-1
51683,51683,51683,Washington,0,3,2,1,0,4,3,Software Engineer,156000,1,2
51684,51684,51684,Washington,0,3,2,1,0,4,3,Software Engineer,165000,3,2
51685,51685,51685,Washington,0,3,2,1,0,4,3,Product Manager,320000,10,1
51686,51686,51686,Washington,0,3,2,1,0,4,3,Software Engineer,142000,3,2
51687,51687,51687,Washington,0,3,2,1,0,4,3,Software Engineer,182000,3,1
51688,51688,51688,Washington,0,3,2,1,0,4,3,Product Manager,277000,9,2
51689,51689,51689,Washington,0,3,2,1,0,4,3,Software Engineer,138000,2,2
51690,51690,51690,Washington,0,3,2,1,0,4,3,Technical Program Manager,171000,6,2
51691,51691,51691,Washington,0,3,2,1,0,4,3,Software Engineer,254000,2,-1
51692,51692,51692,Washington,0,3,2,1,0,4,3,Product Manager,160000,6,-1
51693,51693,51693,Washington,0,3,2,1,0,4,3,Software Engineer,110000,10,2
51694,51694,51694,Washington,0,3,2,1,0,4,3,Data Scientist,232000,6,0
51695,51695,51695,Washington,0,3,2,1,0,4,3,Product Designer,185000,5,-1
51696,51696,51696,Washington,0,3,2,1,0,4,3,Technical Program Manager,168000,10,1
51697,51697,51697,Washington,0,3,2,1,0,4,3,Product Manager,234000,15,-1
51698,51698,51698,Washington,0,3,2,1,0,4,3,Product Manager,171000,6,1
51699,51699,51699,Washington,0,3,2,1,0,4,3,Product Manager,350000,10,2
51700,51700,51700,Washington,0,3,2,1,0,4,3,Software Engineer,181000,3,2
51701,51701,51701,Washington,0,3,2,1,0,4,3,Software Engineer,137000,0,-1
51702,51702,51702,Washington,0,3,2,1,0,4,3,Software Engineer,220000,11,-1
51703,51703,51703,Washington,0,3,2,1,0,4,3,Software Engineer,188000,5,-1
51704,51704,51704,Washington,0,3,2,1,0,4,3,Software Engineer,158000,0,2
51705,51705,51705,Washington,0,3,2,1,0,4,3,Recruiter,130000,3,3
51706,51706,51706,Washington,0,3,2,1,0,4,3,Software Engineer,528000,10,-1
51707,51707,51707,Washington,0,3,2,1,0,4,3,Data Scientist,230000,13,-1
51708,51708,51708,Washington,0,3,2,1,0,4,3,Software Engineer,157000,0,2
51709,51709,51709,Washington,0,3,2,1,0,4,3,Software Engineer,132000,2,-1
51710,51710,51710,Washington,0,3,2,1,0,4,3,Product Designer,193000,7,2
51711,51711,51711,Washington,0,3,2,1,0,4,3,Software Engineer,157000,1,-1
51712,51712,51712,Washington,0,3,2,1,0,4,3,Software Engineer,160000,0,2
51713,51713,51713,Washington,0,3,2,1,0,4,3,Technical Program Manager,189000,6,-1
51714,51714,51714,Washington,0,3,2,1,0,4,3,Software Engineer,289000,11,2
51715,51715,51715,Washington,0,3,2,1,0,4,3,Software Engineer,141000,1,1
51716,51716,51716,Washington,0,3,2,1,0,4,3,Software Engineer,219000,5,2
51717,51717,51717,Washington,0,3,2,1,0,4,3,Software Engineer,168000,1,2
51718,51718,51718,Washington,0,3,2,1,0,4,3,Product Manager,233000,15,1
51719,51719,51719,Washington,0,3,2,1,0,4,3,Technical Program Manager,254000,18,-1
51720,51720,51720,Washington,0,3,2,1,0,4,3,Software Engineer,157000,0,2
51721,51721,51721,Washington,0,3,2,1,0,4,3,Software Engineering Manager,630000,13,1
51722,51722,51722,Washington,0,3,2,1,0,4,3,Software Engineer,181000,4,1
51723,51723,51723,Washington,0,3,2,1,0,4,3,Software Engineer,150000,0,1
51724,51724,51724,Washington,0,3,2,1,0,4,3,Software Engineer,155000,0,1
51725,51725,51725,Washington,0,3,2,1,0,4,3,Software Engineer,170000,5,-1
51726,51726,51726,Washington,0,3,2,1,0,4,3,Software Engineer,212000,8,1
51727,51727,51727,Washington,0,3,2,1,0,4,3,Software Engineer,472000,15,1
51728,51728,51728,Washington,0,3,2,1,0,4,3,Product Manager,475000,17,1
51729,51729,51729,Washington,0,3,2,1,0,4,3,Technical Program Manager,194000,4,-1
51730,51730,51730,Washington,0,3,2,1,0,4,3,Marketing,201000,5,1
51731,51731,51731,Washington,0,3,2,1,0,4,3,Software Engineer,160000,3,1
51732,51732,51732,Washington,0,3,2,1,0,4,3,Software Engineer,200000,3,-1
51733,51733,51733,Washington,0,3,2,1,0,4,3,Software Engineer,245000,0,2
51734,51734,51734,Washington,0,3,2,1,0,4,3,Data Scientist,210000,7,-1
51735,51735,51735,Washington,0,3,2,1,0,4,3,Product Manager,307000,15,1
51736,51736,51736,Washington,0,3,2,1,0,4,3,Technical Program Manager,259000,13,1
51737,51737,51737,Washington,0,3,2,1,0,4,3,Software Engineer,393000,7,-1
51738,51738,51738,Washington,0,3,2,1,0,4,3,Technical Program Manager,264000,14,-1
51739,51739,51739,Washington,0,3,2,1,0,4,3,Software Engineer,200000,1,-1
51740,51740,51740,Washington,0,3,2,1,0,4,3,Software Engineer,397000,11,1
51741,51741,51741,Washington,0,3,2,1,0,4,3,Software Engineer,174000,0,2
51742,51742,51742,Washington,0,3,2,1,0,4,3,Software Engineer,152000,3,2
51743,51743,51743,Washington,0,3,2,1,0,4,3,Software Engineering Manager,266000,15,1
51744,51744,51744,Washington,0,3,2,1,0,4,3,Software Engineer,172000,2,1
51745,51745,51745,Washington,0,3,2,1,0,4,3,Software Engineer,210000,3,2
51746,51746,51746,Washington,0,3,2,1,0,4,3,Software Engineer,183000,0,1
51747,51747,51747,Washington,0,3,2,1,0,4,3,Software Engineer,162000,1,2
51748,51748,51748,Washington,0,3,2,1,0,4,3,Technical Program Manager,283000,19,2
51749,51749,51749,Washington,0,3,2,1,0,4,3,Software Engineer,356000,13,2
51750,51750,51750,Washington,0,3,2,1,0,4,3,Software Engineer,250000,4,2
51751,51751,51751,Washington,0,3,2,1,0,4,3,Software Engineer,159000,1,2
51752,51752,51752,Washington,0,3,2,1,0,4,3,Technical Program Manager,178000,2,2
51753,51753,51753,Washington,0,3,2,1,0,4,3,Software Engineer,269000,9,1
51754,51754,51754,Washington,0,3,2,1,0,4,3,Product Manager,156000,2,2
51755,51755,51755,Washington,0,3,2,1,0,4,3,Software Engineer,337000,17,1
51756,51756,51756,Washington,0,3,2,1,0,4,3,Hardware Engineer,175000,7,2
51757,51757,51757,Washington,0,3,2,1,0,4,3,Technical Program Manager,187000,13,2
51758,51758,51758,Washington,0,3,2,1,0,4,3,Software Engineer,160000,2,-1
51759,51759,51759,Washington,0,3,2,1,0,4,3,Software Engineer,192000,15,2
51760,51760,51760,Washington,0,3,2,1,0,4,3,Software Engineer,178000,3,2
51761,51761,51761,Washington,0,3,2,1,0,4,3,Software Engineer,171000,5,2
51762,51762,51762,Washington,0,3,2,1,0,4,3,Product Manager,235000,2,-1
51763,51763,51763,Washington,0,3,2,1,0,4,3,Software Engineer,157000,0,1
51764,51764,51764,Washington,0,3,2,1,0,4,3,Software Engineer,177000,1,2
51765,51765,51765,Washington,0,3,2,1,0,4,3,Software Engineer,243000,12,-1
51766,51766,51766,Washington,0,3,2,1,0,4,3,Software Engineer,194000,4,1
51767,51767,51767,Washington,0,3,2,1,0,4,3,Product Manager,241000,9,2
51768,51768,51768,Washington,0,3,2,1,0,4,3,Software Engineer,230000,5,-1
51769,51769,51769,Washington,0,3,2,1,0,4,3,Software Engineer,187000,2,-1
51770,51770,51770,Washington,0,3,2,1,0,4,3,Software Engineer,210000,9,-1
51771,51771,51771,Washington,0,3,2,1,0,4,3,Software Engineer,200000,12,-1
51772,51772,51772,Washington,0,3,2,1,0,4,3,Software Engineering Manager,400000,15,-1
51773,51773,51773,Washington,0,3,2,1,0,4,3,Software Engineer,223000,18,-1
51774,51774,51774,Washington,0,3,2,1,0,4,3,Software Engineer,200000,7,-1
51775,51775,51775,Washington,0,3,2,1,0,4,3,Software Engineer,195000,3,-1
51776,51776,51776,Washington,0,3,2,1,0,4,3,Software Engineer,175000,3,-1
51777,51777,51777,Washington,0,3,2,1,0,4,3,Product Manager,148000,0,-1
