,state,job_opportunity_rank,affordability,economy,education and health,quality of life,safety,Climate,title,totalyearlycompensation,yearsofexperience,Education
44926,Washington,0,3,2,1,0,4,3,Software Engineer,157000,12,-1
44927,Washington,0,3,2,1,0,4,3,Software Engineer,225000,6,1
44928,Washington,0,3,2,1,0,4,3,Software Engineering Manager,700000,22,0
44929,Washington,0,3,2,1,0,4,3,Product Manager,240000,5,1
44930,Washington,0,3,2,1,0,4,3,Technical Program Manager,153000,7,1
44931,Washington,0,3,2,1,0,4,3,Software Engineer,150000,3,-1
44932,Washington,0,3,2,1,0,4,3,Software Engineering Manager,344000,6,0
44933,Washington,0,3,2,1,0,4,3,Software Engineer,220000,12,1
44934,Washington,0,3,2,1,0,4,3,Software Engineer,418000,6,-1
44935,Washington,0,3,2,1,0,4,3,Software Engineer,150000,0,-1
44936,Washington,0,3,2,1,0,4,3,Product Manager,169000,1,-1
44937,Washington,0,3,2,1,0,4,3,Software Engineer,165000,4,1
44938,Washington,0,3,2,1,0,4,3,Software Engineer,290000,9,1
44939,Washington,0,3,2,1,0,4,3,Software Engineer,243000,5,1
44940,Washington,0,3,2,1,0,4,3,Software Engineer,243000,12,1
44941,Washington,0,3,2,1,0,4,3,Software Engineer,160000,3,-1
44942,Washington,0,3,2,1,0,4,3,Software Engineer,182000,16,1
44943,Washington,0,3,2,1,0,4,3,Product Manager,225000,8,1
44944,Washington,0,3,2,1,0,4,3,Software Engineer,385000,4,0
44945,Washington,0,3,2,1,0,4,3,Software Engineer,161000,1,-1
44946,Washington,0,3,2,1,0,4,3,Software Engineer,177000,2,-1
44947,Washington,0,3,2,1,0,4,3,Software Engineer,84000,0,-1
44948,Washington,0,3,2,1,0,4,3,Software Engineer,133000,8,1
44949,Washington,0,3,2,1,0,4,3,Product Manager,370000,12,1
44950,Washington,0,3,2,1,0,4,3,Software Engineer,207000,6,1
44951,Washington,0,3,2,1,0,4,3,Software Engineer,177000,2,1
44952,Washington,0,3,2,1,0,4,3,Software Engineer,212000,3,1
44953,Washington,0,3,2,1,0,4,3,Software Engineer,132000,1,1
44954,Washington,0,3,2,1,0,4,3,Software Engineer,230000,0,-1
44955,Washington,0,3,2,1,0,4,3,Software Engineer,300000,7,1
44956,Washington,0,3,2,1,0,4,3,Product Designer,130000,5,-1
44957,Washington,0,3,2,1,0,4,3,Software Engineer,212000,9,-1
44958,Washington,0,3,2,1,0,4,3,Software Engineer,191000,6,-1
44959,Washington,0,3,2,1,0,4,3,Software Engineer,125000,0,-1
44960,Washington,0,3,2,1,0,4,3,Software Engineer,300000,16,1
44961,Washington,0,3,2,1,0,4,3,Software Engineer,152000,2,-1
44962,Washington,0,3,2,1,0,4,3,Software Engineer,280000,6,-1
44963,Washington,0,3,2,1,0,4,3,Product Manager,350000,15,-1
44964,Washington,0,3,2,1,0,4,3,Software Engineer,250000,8,1
44965,Washington,0,3,2,1,0,4,3,Technical Program Manager,199000,1,-1
44966,Washington,0,3,2,1,0,4,3,Product Designer,194000,10,-1
44967,Washington,0,3,2,1,0,4,3,Software Engineer,145000,5,-1
44968,Washington,0,3,2,1,0,4,3,Software Engineer,230000,13,1
44969,Washington,0,3,2,1,0,4,3,Hardware Engineer,220000,6,0
44970,Washington,0,3,2,1,0,4,3,Technical Program Manager,220000,15,1
44971,Washington,0,3,2,1,0,4,3,Product Designer,125000,12,-1
44972,Washington,0,3,2,1,0,4,3,Software Engineer,200000,4,-1
44973,Washington,0,3,2,1,0,4,3,Software Engineer,155000,8,-1
44974,Washington,0,3,2,1,0,4,3,Software Engineer,280000,10,1
44975,Washington,0,3,2,1,0,4,3,Software Engineer,140000,1,1
44976,Washington,0,3,2,1,0,4,3,Software Engineer,245000,8,1
44977,Washington,0,3,2,1,0,4,3,Software Engineering Manager,565000,15,1
44978,Washington,0,3,2,1,0,4,3,Software Engineer,193000,3,1
44979,Washington,0,3,2,1,0,4,3,Software Engineer,164000,1,-1
44980,Washington,0,3,2,1,0,4,3,Software Engineer,420000,20,-1
44981,Washington,0,3,2,1,0,4,3,Product Manager,550000,17,1
44982,Washington,0,3,2,1,0,4,3,Software Engineer,196000,11,1
44983,Washington,0,3,2,1,0,4,3,Product Manager,300000,16,1
44984,Washington,0,3,2,1,0,4,3,Software Engineer,428000,8,-1
44985,Washington,0,3,2,1,0,4,3,Technical Program Manager,241000,17,-1
44986,Washington,0,3,2,1,0,4,3,Software Engineer,330000,14,-1
44987,Washington,0,3,2,1,0,4,3,Technical Program Manager,230000,12,-1
44988,Washington,0,3,2,1,0,4,3,Product Designer,165000,4,1
44989,Washington,0,3,2,1,0,4,3,Software Engineer,185000,2,-1
44990,Washington,0,3,2,1,0,4,3,Technical Program Manager,210000,10,-1
44991,Washington,0,3,2,1,0,4,3,Software Engineer,220000,9,1
44992,Washington,0,3,2,1,0,4,3,Product Manager,250000,8,-1
44993,Washington,0,3,2,1,0,4,3,Software Engineer,152000,3,-1
44994,Washington,0,3,2,1,0,4,3,Software Engineer,250000,2,1
44995,Washington,0,3,2,1,0,4,3,Software Engineer,224000,15,-1
44996,Washington,0,3,2,1,0,4,3,Product Manager,250000,12,1
44997,Washington,0,3,2,1,0,4,3,Software Engineer,153000,4,1
44998,Washington,0,3,2,1,0,4,3,Software Engineer,193000,2,1
44999,Washington,0,3,2,1,0,4,3,Software Engineer,170000,4,1
45000,Washington,0,3,2,1,0,4,3,Software Engineer,200000,3,1
45001,Washington,0,3,2,1,0,4,3,Software Engineer,196000,7,-1
45002,Washington,0,3,2,1,0,4,3,Product Manager,365000,15,0
45003,Washington,0,3,2,1,0,4,3,Product Manager,220000,7,1
45004,Washington,0,3,2,1,0,4,3,Software Engineer,149000,2,-1
45005,Washington,0,3,2,1,0,4,3,Software Engineer,700000,18,0
45006,Washington,0,3,2,1,0,4,3,Software Engineer,167000,0,-1
45007,Washington,0,3,2,1,0,4,3,Software Engineer,372000,17,1
45008,Washington,0,3,2,1,0,4,3,Software Engineer,257000,6,1
45009,Washington,0,3,2,1,0,4,3,Software Engineering Manager,731000,15,1
45010,Washington,0,3,2,1,0,4,3,Software Engineering Manager,510000,15,-1
45011,Washington,0,3,2,1,0,4,3,Software Engineer,159000,5,1
45012,Washington,0,3,2,1,0,4,3,Software Engineer,145000,5,-1
45013,Washington,0,3,2,1,0,4,3,Software Engineer,145000,5,-1
45014,Washington,0,3,2,1,0,4,3,Software Engineer,540000,10,-1
45015,Washington,0,3,2,1,0,4,3,Software Engineer,168000,10,1
45016,Washington,0,3,2,1,0,4,3,Software Engineer,157000,1,-1
45017,Washington,0,3,2,1,0,4,3,Software Engineer,141000,4,1
45018,Washington,0,3,2,1,0,4,3,Product Manager,330000,9,-1
45019,Washington,0,3,2,1,0,4,3,Software Engineer,135000,2,-1
45020,Washington,0,3,2,1,0,4,3,Technical Program Manager,205000,15,-1
45021,Washington,0,3,2,1,0,4,3,Software Engineer,405000,15,1
45022,Washington,0,3,2,1,0,4,3,Software Engineering Manager,380000,10,1
45023,Washington,0,3,2,1,0,4,3,Software Engineer,170000,6,-1
45024,Washington,0,3,2,1,0,4,3,Software Engineer,177000,3,1
45025,Washington,0,3,2,1,0,4,3,Software Engineer,165000,3,-1
45026,Washington,0,3,2,1,0,4,3,Software Engineer,256000,4,1
45027,Washington,0,3,2,1,0,4,3,Software Engineer,152000,4,1
45028,Washington,0,3,2,1,0,4,3,Hardware Engineer,132000,1,-1
45029,Washington,0,3,2,1,0,4,3,Software Engineer,176000,2,1
45030,Washington,0,3,2,1,0,4,3,Software Engineer,208000,3,1
45031,Washington,0,3,2,1,0,4,3,Software Engineer,175000,10,1
45032,Washington,0,3,2,1,0,4,3,Software Engineer,195000,3,-1
45033,Washington,0,3,2,1,0,4,3,Product Manager,272000,8,1
45034,Washington,0,3,2,1,0,4,3,Software Engineer,232000,4,0
45035,Washington,0,3,2,1,0,4,3,Software Engineer,245000,12,1
45036,Washington,0,3,2,1,0,4,3,Software Engineer,140000,0,-1
45037,Washington,0,3,2,1,0,4,3,Software Engineer,167000,2,-1
45038,Washington,0,3,2,1,0,4,3,Software Engineer,175000,0,1
45039,Washington,0,3,2,1,0,4,3,Software Engineer,380000,15,-1
45040,Washington,0,3,2,1,0,4,3,Product Designer,288000,11,1
45041,Washington,0,3,2,1,0,4,3,Software Engineer,251000,8,-1
45042,Washington,0,3,2,1,0,4,3,Software Engineer,220000,4,1
45043,Washington,0,3,2,1,0,4,3,Software Engineer,161000,2,-1
45044,Washington,0,3,2,1,0,4,3,Software Engineer,160000,7,-1
45045,Washington,0,3,2,1,0,4,3,Software Engineer,170000,4,-1
45046,Washington,0,3,2,1,0,4,3,Software Engineer,305000,8,-1
45047,Washington,0,3,2,1,0,4,3,Software Engineer,190000,15,1
45048,Washington,0,3,2,1,0,4,3,Software Engineer,170000,8,-1
45049,Washington,0,3,2,1,0,4,3,Software Engineer,325000,11,1
45050,Washington,0,3,2,1,0,4,3,Software Engineer,188000,5,1
45051,Washington,0,3,2,1,0,4,3,Software Engineer,180000,0,-1
45052,Washington,0,3,2,1,0,4,3,Software Engineer,228000,5,1
45053,Washington,0,3,2,1,0,4,3,Software Engineering Manager,430000,20,-1
45054,Washington,0,3,2,1,0,4,3,Software Engineer,165000,2,-1
45055,Washington,0,3,2,1,0,4,3,Software Engineer,175000,6,-1
45056,Washington,0,3,2,1,0,4,3,Software Engineer,148000,5,-1
45057,Washington,0,3,2,1,0,4,3,Product Manager,1000000,15,-1
45058,Washington,0,3,2,1,0,4,3,Software Engineer,187000,6,-1
45059,Washington,0,3,2,1,0,4,3,Software Engineer,184000,2,-1
45060,Washington,0,3,2,1,0,4,3,Software Engineer,170000,1,-1
45061,Washington,0,3,2,1,0,4,3,Software Engineer,325000,13,-1
45062,Washington,0,3,2,1,0,4,3,Software Engineering Manager,255000,12,-1
45063,Washington,0,3,2,1,0,4,3,Software Engineer,350000,8,1
45064,Washington,0,3,2,1,0,4,3,Technical Program Manager,132000,2,-1
45065,Washington,0,3,2,1,0,4,3,Data Scientist,177000,2,1
45066,Washington,0,3,2,1,0,4,3,Software Engineer,250000,3,1
45067,Washington,0,3,2,1,0,4,3,Software Engineer,183000,2,1
45068,Washington,0,3,2,1,0,4,3,Software Engineer,244000,3,1
45069,Washington,0,3,2,1,0,4,3,Product Manager,160000,7,1
45070,Washington,0,3,2,1,0,4,3,Technical Program Manager,260000,27,-1
45071,Washington,0,3,2,1,0,4,3,Software Engineer,112000,0,-1
45072,Washington,0,3,2,1,0,4,3,Software Engineer,214000,7,-1
45073,Washington,0,3,2,1,0,4,3,Software Engineering Manager,250000,15,1
45074,Washington,0,3,2,1,0,4,3,Software Engineer,263000,7,-1
45075,Washington,0,3,2,1,0,4,3,Software Engineer,480000,10,-1
45076,Washington,0,3,2,1,0,4,3,Software Engineer,300000,7,-1
45077,Washington,0,3,2,1,0,4,3,Software Engineer,142000,1,-1
45078,Washington,0,3,2,1,0,4,3,Product Manager,250000,6,-1
45079,Washington,0,3,2,1,0,4,3,Software Engineer,158000,10,-1
45080,Washington,0,3,2,1,0,4,3,Software Engineer,170000,9,-1
45081,Washington,0,3,2,1,0,4,3,Software Engineer,425000,6,-1
45082,Washington,0,3,2,1,0,4,3,Software Engineer,178000,1,-1
45083,Washington,0,3,2,1,0,4,3,Software Engineer,130000,1,-1
45084,Washington,0,3,2,1,0,4,3,Product Manager,152000,2,-1
45085,Washington,0,3,2,1,0,4,3,Product Manager,210000,22,-1
45086,Washington,0,3,2,1,0,4,3,Software Engineer,160000,5,-1
45087,Washington,0,3,2,1,0,4,3,Software Engineering Manager,300000,9,1
45088,Washington,0,3,2,1,0,4,3,Software Engineer,156000,9,-1
45089,Washington,0,3,2,1,0,4,3,Product Designer,190000,9,-1
45090,Washington,0,3,2,1,0,4,3,Software Engineer,270000,7,-1
45091,Washington,0,3,2,1,0,4,3,Software Engineer,254000,19,-1
45092,Washington,0,3,2,1,0,4,3,Product Manager,191000,14,1
45093,Washington,0,3,2,1,0,4,3,Product Manager,250000,8,1
45094,Washington,0,3,2,1,0,4,3,Software Engineer,137000,7,-1
45095,Washington,0,3,2,1,0,4,3,Product Manager,200000,7,1
45096,Washington,0,3,2,1,0,4,3,Software Engineering Manager,290000,13,-1
45097,Washington,0,3,2,1,0,4,3,Software Engineer,240000,6,0
45098,Washington,0,3,2,1,0,4,3,Software Engineer,166000,1,-1
45099,Washington,0,3,2,1,0,4,3,Software Engineer,247000,6,-1
45100,Washington,0,3,2,1,0,4,3,Technical Program Manager,150000,6,-1
45101,Washington,0,3,2,1,0,4,3,Software Engineer,187000,3,-1
45102,Washington,0,3,2,1,0,4,3,Software Engineer,218000,19,-1
45103,Washington,0,3,2,1,0,4,3,Software Engineer,204000,4,1
45104,Washington,0,3,2,1,0,4,3,Software Engineer,220000,3,-1
45105,Washington,0,3,2,1,0,4,3,Software Engineer,413000,7,1
45106,Washington,0,3,2,1,0,4,3,Software Engineer,180000,5,-1
45107,Washington,0,3,2,1,0,4,3,Software Engineer,180000,5,1
45108,Washington,0,3,2,1,0,4,3,Technical Program Manager,260000,18,-1
45109,Washington,0,3,2,1,0,4,3,Software Engineer,250000,7,1
45110,Washington,0,3,2,1,0,4,3,Software Engineer,171000,4,1
45111,Washington,0,3,2,1,0,4,3,Product Manager,232000,9,1
45112,Washington,0,3,2,1,0,4,3,Software Engineer,152000,3,-1
45113,Washington,0,3,2,1,0,4,3,Software Engineer,166000,0,-1
45114,Washington,0,3,2,1,0,4,3,Technical Program Manager,170000,15,1
45115,Washington,0,3,2,1,0,4,3,Software Engineer,254000,10,1
45116,Washington,0,3,2,1,0,4,3,Software Engineer,247000,2,1
45117,Washington,0,3,2,1,0,4,3,Hardware Engineer,150000,0,-1
45118,Washington,0,3,2,1,0,4,3,Software Engineer,295000,10,-1
45119,Washington,0,3,2,1,0,4,3,Software Engineer,190000,4,-1
45120,Washington,0,3,2,1,0,4,3,Software Engineer,155000,1,-1
45121,Washington,0,3,2,1,0,4,3,Data Scientist,142000,4,1
45122,Washington,0,3,2,1,0,4,3,Product Manager,202000,5,1
45123,Washington,0,3,2,1,0,4,3,Product Designer,205000,11,1
45124,Washington,0,3,2,1,0,4,3,Software Engineer,292000,9,1
45125,Washington,0,3,2,1,0,4,3,Software Engineering Manager,640000,18,0
45126,Washington,0,3,2,1,0,4,3,Software Engineer,156000,0,-1
45127,Washington,0,3,2,1,0,4,3,Software Engineer,380000,4,-1
45128,Washington,0,3,2,1,0,4,3,Product Manager,177000,2,-1
45129,Washington,0,3,2,1,0,4,3,Software Engineer,410000,26,-1
45130,Washington,0,3,2,1,0,4,3,Software Engineer,155000,2,1
45131,Washington,0,3,2,1,0,4,3,Product Manager,140000,15,1
45132,Washington,0,3,2,1,0,4,3,Software Engineer,268000,7,-1
45133,Washington,0,3,2,1,0,4,3,Product Manager,160000,5,-1
45134,Washington,0,3,2,1,0,4,3,Product Manager,335000,14,1
45135,Washington,0,3,2,1,0,4,3,Software Engineer,340000,13,1
45136,Washington,0,3,2,1,0,4,3,Data Scientist,150000,3,1
45137,Washington,0,3,2,1,0,4,3,Software Engineer,171000,1,1
45138,Washington,0,3,2,1,0,4,3,Software Engineer,160000,2,1
45139,Washington,0,3,2,1,0,4,3,Software Engineer,286000,12,-1
45140,Washington,0,3,2,1,0,4,3,Software Engineering Manager,285000,8,-1
45141,Washington,0,3,2,1,0,4,3,Software Engineering Manager,540000,18,1
45142,Washington,0,3,2,1,0,4,3,Software Engineer,176000,5,-1
45143,Washington,0,3,2,1,0,4,3,Software Engineer,211000,12,1
45144,Washington,0,3,2,1,0,4,3,Software Engineering Manager,350000,12,-1
45145,Washington,0,3,2,1,0,4,3,Software Engineer,273000,8,-1
45146,Washington,0,3,2,1,0,4,3,Software Engineering Manager,343000,12,-1
45147,Washington,0,3,2,1,0,4,3,Software Engineering Manager,450000,19,-1
45148,Washington,0,3,2,1,0,4,3,Software Engineer,214000,9,-1
45149,Washington,0,3,2,1,0,4,3,Software Engineer,252000,3,1
45150,Washington,0,3,2,1,0,4,3,Software Engineer,253000,11,-1
45151,Washington,0,3,2,1,0,4,3,Software Engineer,160000,2,-1
45152,Washington,0,3,2,1,0,4,3,Product Manager,355000,10,-1
45153,Washington,0,3,2,1,0,4,3,Software Engineer,221000,16,1
45154,Washington,0,3,2,1,0,4,3,Software Engineering Manager,560000,23,1
45155,Washington,0,3,2,1,0,4,3,Software Engineering Manager,325000,15,-1
45156,Washington,0,3,2,1,0,4,3,Product Manager,154000,2,1
45157,Washington,0,3,2,1,0,4,3,Software Engineer,188000,3,-1
45158,Washington,0,3,2,1,0,4,3,Software Engineer,280000,16,1
45159,Washington,0,3,2,1,0,4,3,Software Engineer,189000,2,1
45160,Washington,0,3,2,1,0,4,3,Product Manager,310000,15,1
45161,Washington,0,3,2,1,0,4,3,Product Designer,234000,18,-1
45162,Washington,0,3,2,1,0,4,3,Software Engineer,334000,10,1
45163,Washington,0,3,2,1,0,4,3,Software Engineer,186000,7,-1
45164,Washington,0,3,2,1,0,4,3,Software Engineering Manager,260000,13,-1
45165,Washington,0,3,2,1,0,4,3,Software Engineer,240000,14,-1
45166,Washington,0,3,2,1,0,4,3,Technical Program Manager,360000,14,1
45167,Washington,0,3,2,1,0,4,3,Product Manager,253000,9,-1
45168,Washington,0,3,2,1,0,4,3,Software Engineer,165000,4,-1
45169,Washington,0,3,2,1,0,4,3,Software Engineer,330000,20,-1
45170,Washington,0,3,2,1,0,4,3,Software Engineer,136000,8,1
45171,Washington,0,3,2,1,0,4,3,Software Engineer,225000,5,1
45172,Washington,0,3,2,1,0,4,3,Technical Program Manager,104000,10,-1
45173,Washington,0,3,2,1,0,4,3,Software Engineer,180000,7,1
45174,Washington,0,3,2,1,0,4,3,Software Engineer,352000,4,1
45175,Washington,0,3,2,1,0,4,3,Hardware Engineer,150000,1,-1
45176,Washington,0,3,2,1,0,4,3,Software Engineer,235000,6,1
45177,Washington,0,3,2,1,0,4,3,Software Engineer,125000,2,-1
45178,Washington,0,3,2,1,0,4,3,Software Engineer,165000,0,-1
45179,Washington,0,3,2,1,0,4,3,Hardware Engineer,150000,0,-1
45180,Washington,0,3,2,1,0,4,3,Software Engineer,284000,4,-1
45181,Washington,0,3,2,1,0,4,3,Software Engineer,172000,24,-1
45182,Washington,0,3,2,1,0,4,3,Product Manager,200000,7,1
45183,Washington,0,3,2,1,0,4,3,Software Engineer,153000,1,1
45184,Washington,0,3,2,1,0,4,3,Technical Program Manager,266000,15,-1
45185,Washington,0,3,2,1,0,4,3,Software Engineer,195000,5,1
45186,Washington,0,3,2,1,0,4,3,Software Engineer,276000,3,-1
45187,Washington,0,3,2,1,0,4,3,Software Engineer,222000,3,-1
45188,Washington,0,3,2,1,0,4,3,Software Engineer,253000,5,-1
45189,Washington,0,3,2,1,0,4,3,Software Engineer,407000,10,-1
45190,Washington,0,3,2,1,0,4,3,Software Engineer,177000,0,1
45191,Washington,0,3,2,1,0,4,3,Software Engineer,205000,12,1
45192,Washington,0,3,2,1,0,4,3,Data Scientist,170000,5,1
45193,Washington,0,3,2,1,0,4,3,Product Manager,125000,3,-1
45194,Washington,0,3,2,1,0,4,3,Product Manager,185000,4,-1
45195,Washington,0,3,2,1,0,4,3,Software Engineer,360000,5,1
45196,Washington,0,3,2,1,0,4,3,Data Scientist,191000,1,0
45197,Washington,0,3,2,1,0,4,3,Software Engineer,190000,4,-1
45198,Washington,0,3,2,1,0,4,3,Technical Program Manager,241000,14,1
45199,Washington,0,3,2,1,0,4,3,Product Manager,113000,2,1
45200,Washington,0,3,2,1,0,4,3,Software Engineer,180000,0,-1
45201,Washington,0,3,2,1,0,4,3,Product Manager,185000,14,1
45202,Washington,0,3,2,1,0,4,3,Software Engineering Manager,815000,6,-1
45203,Washington,0,3,2,1,0,4,3,Software Engineer,211000,12,-1
45204,Washington,0,3,2,1,0,4,3,Product Manager,109000,1,-1
45205,Washington,0,3,2,1,0,4,3,Software Engineer,195000,4,-1
45206,Washington,0,3,2,1,0,4,3,Product Manager,235000,11,1
45207,Washington,0,3,2,1,0,4,3,Software Engineer,187000,3,1
45208,Washington,0,3,2,1,0,4,3,Software Engineering Manager,300000,15,-1
45209,Washington,0,3,2,1,0,4,3,Software Engineer,520000,12,0
45210,Washington,0,3,2,1,0,4,3,Hardware Engineer,439000,14,1
45211,Washington,0,3,2,1,0,4,3,Software Engineer,430000,6,-1
45212,Washington,0,3,2,1,0,4,3,Product Manager,280000,18,1
45213,Washington,0,3,2,1,0,4,3,Software Engineer,171000,1,1
45214,Washington,0,3,2,1,0,4,3,Software Engineer,200000,3,-1
45215,Washington,0,3,2,1,0,4,3,Software Engineer,168000,0,1
45216,Washington,0,3,2,1,0,4,3,Software Engineer,380000,9,-1
45217,Washington,0,3,2,1,0,4,3,Software Engineering Manager,515000,14,-1
45218,Washington,0,3,2,1,0,4,3,Software Engineer,168000,2,1
45219,Washington,0,3,2,1,0,4,3,Technical Program Manager,280000,20,1
45220,Washington,0,3,2,1,0,4,3,Technical Program Manager,330000,9,-1
45221,Washington,0,3,2,1,0,4,3,Software Engineer,190000,8,1
45222,Washington,0,3,2,1,0,4,3,Software Engineer,270000,7,-1
45223,Washington,0,3,2,1,0,4,3,Software Engineer,327000,13,1
45224,Washington,0,3,2,1,0,4,3,Software Engineer,335000,14,1
45225,Washington,0,3,2,1,0,4,3,Software Engineer,210000,3,-1
45226,Washington,0,3,2,1,0,4,3,Product Designer,229000,10,-1
45227,Washington,0,3,2,1,0,4,3,Software Engineer,174000,1,-1
45228,Washington,0,3,2,1,0,4,3,Product Manager,350000,15,-1
45229,Washington,0,3,2,1,0,4,3,Product Manager,169000,7,1
45230,Washington,0,3,2,1,0,4,3,Software Engineer,181000,7,-1
45231,Washington,0,3,2,1,0,4,3,Software Engineer,501000,11,-1
45232,Washington,0,3,2,1,0,4,3,Software Engineer,157000,10,-1
45233,Washington,0,3,2,1,0,4,3,Technical Program Manager,241000,14,1
45234,Washington,0,3,2,1,0,4,3,Software Engineering Manager,500000,25,1
45235,Washington,0,3,2,1,0,4,3,Product Designer,220000,4,-1
45236,Washington,0,3,2,1,0,4,3,Software Engineer,243000,6,1
45237,Washington,0,3,2,1,0,4,3,Product Manager,185000,6,1
45238,Washington,0,3,2,1,0,4,3,Software Engineer,186000,2,1
45239,Washington,0,3,2,1,0,4,3,Software Engineer,172000,3,1
45240,Washington,0,3,2,1,0,4,3,Software Engineer,146000,4,-1
45241,Washington,0,3,2,1,0,4,3,Software Engineer,253000,7,1
45242,Washington,0,3,2,1,0,4,3,Software Engineering Manager,330000,15,1
45243,Washington,0,3,2,1,0,4,3,Management Consultant,90000,0,-1
45244,Washington,0,3,2,1,0,4,3,Data Scientist,140000,2,0
45245,Washington,0,3,2,1,0,4,3,Product Designer,169000,5,-1
45246,Washington,0,3,2,1,0,4,3,Data Scientist,335000,5,1
45247,Washington,0,3,2,1,0,4,3,Data Scientist,210000,2,0
45248,Washington,0,3,2,1,0,4,3,Software Engineer,280000,7,-1
45249,Washington,0,3,2,1,0,4,3,Software Engineer,220000,12,-1
45250,Washington,0,3,2,1,0,4,3,Software Engineer,204000,10,1
45251,Washington,0,3,2,1,0,4,3,Software Engineering Manager,330000,15,-1
45252,Washington,0,3,2,1,0,4,3,Software Engineer,163000,1,-1
45253,Washington,0,3,2,1,0,4,3,Software Engineer,149000,1,1
45254,Washington,0,3,2,1,0,4,3,Software Engineer,187000,4,-1
45255,Washington,0,3,2,1,0,4,3,Software Engineer,251000,7,-1
45256,Washington,0,3,2,1,0,4,3,Software Engineer,194000,0,-1
45257,Washington,0,3,2,1,0,4,3,Software Engineer,477000,35,0
45258,Washington,0,3,2,1,0,4,3,Software Engineer,162000,2,1
45259,Washington,0,3,2,1,0,4,3,Hardware Engineer,169000,12,-1
45260,Washington,0,3,2,1,0,4,3,Software Engineering Manager,230000,6,-1
45261,Washington,0,3,2,1,0,4,3,Software Engineering Manager,520000,14,-1
45262,Washington,0,3,2,1,0,4,3,Software Engineer,175000,0,1
45263,Washington,0,3,2,1,0,4,3,Software Engineer,200000,9,1
45264,Washington,0,3,2,1,0,4,3,Software Engineer,134000,1,-1
45265,Washington,0,3,2,1,0,4,3,Software Engineer,250000,25,1
45266,Washington,0,3,2,1,0,4,3,Software Engineer,203000,1,1
45267,Washington,0,3,2,1,0,4,3,Software Engineer,176000,3,1
45268,Washington,0,3,2,1,0,4,3,Software Engineer,448000,8,-1
45269,Washington,0,3,2,1,0,4,3,Software Engineer,200000,4,1
45270,Washington,0,3,2,1,0,4,3,Software Engineer,210000,5,1
45271,Washington,0,3,2,1,0,4,3,Software Engineer,160000,2,1
45272,Washington,0,3,2,1,0,4,3,Data Scientist,230000,5,1
45273,Washington,0,3,2,1,0,4,3,Software Engineer,318000,24,-1
45274,Washington,0,3,2,1,0,4,3,Technical Program Manager,283000,17,1
45275,Washington,0,3,2,1,0,4,3,Software Engineer,419000,3,1
45276,Washington,0,3,2,1,0,4,3,Data Scientist,80000,2,-1
45277,Washington,0,3,2,1,0,4,3,Product Manager,210000,7,1
45278,Washington,0,3,2,1,0,4,3,Software Engineer,195000,8,-1
45279,Washington,0,3,2,1,0,4,3,Software Engineer,286000,21,1
45280,Washington,0,3,2,1,0,4,3,Software Engineer,284000,8,1
45281,Washington,0,3,2,1,0,4,3,Software Engineer,378000,8,1
45282,Washington,0,3,2,1,0,4,3,Software Engineer,450000,6,-1
45283,Washington,0,3,2,1,0,4,3,Technical Program Manager,287000,14,1
45284,Washington,0,3,2,1,0,4,3,Data Scientist,184000,1,1
45285,Washington,0,3,2,1,0,4,3,Software Engineer,146000,4,1
45286,Washington,0,3,2,1,0,4,3,Software Engineer,390000,12,1
45287,Washington,0,3,2,1,0,4,3,Software Engineer,173000,1,1
45288,Washington,0,3,2,1,0,4,3,Software Engineer,209000,14,-1
45289,Washington,0,3,2,1,0,4,3,Software Engineer,220000,4,1
45290,Washington,0,3,2,1,0,4,3,Software Engineer,200000,1,-1
45291,Washington,0,3,2,1,0,4,3,Product Manager,143000,8,1
45292,Washington,0,3,2,1,0,4,3,Data Scientist,300000,12,-1
45293,Washington,0,3,2,1,0,4,3,Data Scientist,320000,8,0
45294,Washington,0,3,2,1,0,4,3,Software Engineer,200000,12,1
45295,Washington,0,3,2,1,0,4,3,Product Manager,330000,10,-1
45296,Washington,0,3,2,1,0,4,3,Software Engineering Manager,405000,10,1
45297,Washington,0,3,2,1,0,4,3,Software Engineer,430000,15,1
45298,Washington,0,3,2,1,0,4,3,Software Engineer,183000,3,1
45299,Washington,0,3,2,1,0,4,3,Software Engineer,191000,0,1
45300,Washington,0,3,2,1,0,4,3,Software Engineer,182000,3,1
45301,Washington,0,3,2,1,0,4,3,Software Engineer,251000,7,1
45302,Washington,0,3,2,1,0,4,3,Product Manager,360000,30,1
45303,Washington,0,3,2,1,0,4,3,Software Engineer,215000,11,1
45304,Washington,0,3,2,1,0,4,3,Solution Architect,140000,3,-1
45305,Washington,0,3,2,1,0,4,3,Data Scientist,250000,4,1
45306,Washington,0,3,2,1,0,4,3,Software Engineer,156000,1,-1
45307,Washington,0,3,2,1,0,4,3,Software Engineer,146000,4,-1
45308,Washington,0,3,2,1,0,4,3,Software Engineer,221000,26,-1
45309,Washington,0,3,2,1,0,4,3,Software Engineer,148000,12,-1
45310,Washington,0,3,2,1,0,4,3,Software Engineer,139000,0,-1
45311,Washington,0,3,2,1,0,4,3,Technical Program Manager,200000,5,-1
45312,Washington,0,3,2,1,0,4,3,Technical Program Manager,265000,7,1
45313,Washington,0,3,2,1,0,4,3,Software Engineer,206000,1,-1
45314,Washington,0,3,2,1,0,4,3,Software Engineer,235000,12,0
45315,Washington,0,3,2,1,0,4,3,Software Engineer,235000,8,-1
